OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,DividedIndicator,SnapshotDate,BeginStateRouteMilepost,BeginAheadBackIndicator,EndStateRouteMilepost,EndAheadBackIndicator,LRSDate,SHAPESTLength
193,005P514186i,0,0.540000021457672,N,2022/02/05 00:00:00+00,0,A,0.540000021457672,A,2021/12/31 00:00:00+00,2886.98676054278
194,005P213129i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1837.44925571705
195,005P211084i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1606.08879241342
196,005Q115260i,0,0.330000013113022,N,2022/02/05 00:00:00+00,0,A,0.330000013113022,A,2021/12/31 00:00:00+00,1836.25385316408
197,005P210517i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,577.678772780886
198,005Q122560i,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2450.80401998008
199,005P210402i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,558.42454062529
200,005P200078i,0,0.660000026226044,N,2022/02/05 00:00:00+00,0,A,0.660000026226044,A,2021/12/31 00:00:00+00,3524.35678197081
201,005Q107151i,0,0.550000011920929,N,2022/02/05 00:00:00+00,0,A,0.550000011920929,A,2021/12/31 00:00:00+00,2901.95039445004
202,005P127598i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1210.83318394979
203,005P127491i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,1923.81305455621
204,005P126992i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1559.27451557948
205,005P125985i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1362.99437851974
206,005P125739i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1381.3115105726
207,005R117004i,0,0.670000016689301,N,2022/02/05 00:00:00+00,0,A,0.670000016689301,A,2021/12/31 00:00:00+00,3503.44665008881
208,005P125299i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,790.256550287878
209,005P124254i,0,0.330000013113022,N,2022/02/05 00:00:00+00,0,A,0.330000013113022,A,2021/12/31 00:00:00+00,1797.88610062347
210,005P123085i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1925.0010367591
211,005Q122670i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1686.09763017622
212,005P122941i,0,0.800000011920929,N,2022/02/05 00:00:00+00,0,A,0.800000011920929,A,2021/12/31 00:00:00+00,4179.26837646319
213,005P121833i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1156.99835381625
214,005P121480i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1412.10214794341
215,005Q104113i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2172.85386554504
216,005Q123685i,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2491.56841569394
217,005P120838i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1450.60335550853
218,005P120218i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1580.24985207261
219,005P120025i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2766.51689253536
220,005Q116735i,0,0.759999990463257,N,2022/02/05 00:00:00+00,0,A,0.759999990463257,A,2021/12/31 00:00:00+00,3991.13450537818
221,005P119449i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1549.51678267667
222,005P119360i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2178.70859143231
223,005P119177i,0,0.839999973773956,N,2022/02/05 00:00:00+00,0,A,0.839999973773956,A,2021/12/31 00:00:00+00,4357.23732210491
224,005P126325i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1247.22059655316
225,005P118755i,0,0.479999989271164,N,2022/02/05 00:00:00+00,0,A,0.479999989271164,A,2021/12/31 00:00:00+00,2452.41136323087
226,005P118359i,0,0.560000002384186,N,2022/02/05 00:00:00+00,0,A,0.560000002384186,A,2021/12/31 00:00:00+00,2909.5811425802
227,005P118205i,0,0.879999995231628,N,2022/02/05 00:00:00+00,0,A,0.879999995231628,A,2021/12/31 00:00:00+00,4784.96927201325
228,005P118036i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1440.88167776356
229,005P118023i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2373.46994064958
230,005P117820i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1253.96403251126
231,005Q113414i,0,0.569999992847443,N,2022/02/05 00:00:00+00,0,A,0.569999992847443,A,2021/12/31 00:00:00+00,3106.88227327632
232,005P117795i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1754.02443643708
233,005P117579i,0,0.370000004768372,N,2022/02/05 00:00:00+00,0,A,0.370000004768372,A,2021/12/31 00:00:00+00,1843.86322217399
234,005Q109977i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2562.40997517225
235,005P117528i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1207.3656465422
236,005R100479i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2198.46887914277
237,005P117351i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1255.74243178686
238,005P117050i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,878.91820464951
239,005P116896Ri,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,943.085613146856
240,005P116780i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,671.105919856742
241,005P116737i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,862.888628004013
242,005P116598i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1291.1769537934
243,005Q116597i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1637.58299112809
244,005P116449i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,786.083183540355
245,005P123251i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1620.26599163702
246,005P116123i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2741.86887174866
247,005P119335i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1602.30409307231
248,005P116063i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1538.80509359375
249,005P115559i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1612.24144302654
250,005P115405i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2724.23584425361
251,005R117481i,0,0.209999993443489,N,2022/02/05 00:00:00+00,0,A,0.209999993443489,A,2021/12/31 00:00:00+00,1211.11587335296
252,005Q116336i,0,0.449999988079071,N,2022/02/05 00:00:00+00,0,A,0.449999988079071,A,2021/12/31 00:00:00+00,2429.3834148527
253,005P114164i,0,0.529999971389771,N,2022/02/05 00:00:00+00,0,A,0.529999971389771,A,2021/12/31 00:00:00+00,2930.30557053952
254,005P113715i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1696.56007519101
255,005P113590i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1281.15354619038
256,005P113487i,0,0.469999998807907,N,2022/02/05 00:00:00+00,0,A,0.469999998807907,A,2021/12/31 00:00:00+00,2462.41665862687
257,005P113316i,0,0.829999983310699,N,2022/02/05 00:00:00+00,0,A,0.829999983310699,A,2021/12/31 00:00:00+00,4509.35612690842
258,005P112936i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1493.50215366326
259,005P112859i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1498.26336010601
260,005P112432i,0,0.319999992847443,N,2022/02/05 00:00:00+00,0,A,0.319999992847443,A,2021/12/31 00:00:00+00,1618.17428142888
261,005R105963i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1163.80071020418
262,005P112324i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1517.56035125661
263,005P112234i,0,0.330000013113022,N,2022/02/05 00:00:00+00,0,A,0.330000013113022,A,2021/12/31 00:00:00+00,1714.02442990079
264,005P111385i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1422.45180626637
265,005P110793i,0,0.46000000834465,N,2022/02/05 00:00:00+00,0,A,0.46000000834465,A,2021/12/31 00:00:00+00,2482.32389732784
266,005P110709i,0,0.509999990463257,N,2022/02/05 00:00:00+00,0,A,0.509999990463257,A,2021/12/31 00:00:00+00,2678.59493465594
267,005P110517i,0,0.330000013113022,N,2022/02/05 00:00:00+00,0,A,0.330000013113022,A,2021/12/31 00:00:00+00,1791.43005639518
268,005P110255i,0,0.310000002384186,N,2022/02/05 00:00:00+00,0,A,0.310000002384186,A,2021/12/31 00:00:00+00,1628.18710043327
269,005P109890i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2131.98339599482
270,005P108802i,0,0.389999985694885,N,2022/02/05 00:00:00+00,0,A,0.389999985694885,A,2021/12/31 00:00:00+00,2100.47222342012
271,005P108208i,0,0.150000005960464,N,2022/02/05 00:00:00+00,0,A,0.150000005960464,A,2021/12/31 00:00:00+00,860.078781209409
272,005P108171i,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,210.940995360118
273,005P122080i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1411.97676226825
274,005P108080i,0,0.519999980926514,N,2022/02/05 00:00:00+00,0,A,0.519999980926514,A,2021/12/31 00:00:00+00,2826.94785889526
275,005P107883i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1365.87905664876
276,005P107254i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1402.50318249568
277,005Q123326i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2351.87070887194
278,005P106809i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1708.95153093267
279,005P105699i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1885.36558238288
280,005P105239i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1202.98525913308
281,005P104046i,0,0.270000010728836,N,2022/02/05 00:00:00+00,0,A,0.270000010728836,A,2021/12/31 00:00:00+00,1423.22422831727
282,005P103624i,0,0.779999971389771,N,2022/02/05 00:00:00+00,0,A,0.779999971389771,A,2021/12/31 00:00:00+00,4081.14189662214
283,005Q100068i,0,0.430000007152557,N,2022/02/05 00:00:00+00,0,A,0.430000007152557,A,2021/12/31 00:00:00+00,2350.07686298564
284,005P103200i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1475.94445392026
285,005P102740i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1762.87253370727
286,005P114367i,0,0.349999994039536,N,2022/02/05 00:00:00+00,0,A,0.349999994039536,A,2021/12/31 00:00:00+00,1864.85043550708
287,005P101611i,0,0.680000007152557,N,2022/02/05 00:00:00+00,0,A,0.680000007152557,A,2021/12/31 00:00:00+00,3632.81001842105
288,005P100713i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1621.3824536972
289,005P215375i,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,579.853656349465
290,005P100391i,0,0.490000009536743,N,2022/02/05 00:00:00+00,0,A,0.490000009536743,A,2021/12/31 00:00:00+00,2612.88614353078
291,005P100268i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,2042.81049808333
292,005P124626i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,923.026500411058
293,005P100028i,0,0.28999999165535,N,2022/02/05 00:00:00+00,0,A,0.28999999165535,A,2021/12/31 00:00:00+00,1524.04584975787
294,005P125554i,0,0.699999988079071,N,2022/02/05 00:00:00+00,0,A,0.699999988079071,A,2021/12/31 00:00:00+00,3668.57863779705
295,005LX27620i,0,0.0599999986588955,N,2022/02/05 00:00:00+00,0,A,0.0599999986588955,A,2021/12/31 00:00:00+00,319.517680138345
296,005R100182i,0,0.219999998807907,N,2022/02/05 00:00:00+00,0,A,0.219999998807907,A,2021/12/31 00:00:00+00,1242.95963984841
297,005LX27620d,0,0.0599999986588955,N,2022/02/05 00:00:00+00,0,A,0.0599999986588955,A,2021/12/31 00:00:00+00,319.517680138345
298,005LX26598d,0,0.0500000007450581,N,2022/02/05 00:00:00+00,0,A,0.0500000007450581,A,2021/12/31 00:00:00+00,233.066849092027
299,005LX26346i,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,970.760975894942
300,005LX26346d,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,970.760975894942
301,005LX26257i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,880.700526500487
302,005LX26013i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1298.37941325604
303,005LX25766i,0.200000002980232,0.209999993443489,Y,2022/02/05 00:00:00+00,0.200000002980232,A,0.209999993443489,A,2021/12/31 00:00:00+00,68.3763016730335
304,005Q110623i,0,0.769999980926514,N,2022/02/05 00:00:00+00,0,A,0.769999980926514,A,2021/12/31 00:00:00+00,4096.71257077517
305,005LX25766i,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1016.01882422513
306,005P513073i,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,883.923021347359
307,005LX25766d,0.200000002980232,0.209999993443489,Y,2022/02/05 00:00:00+00,0.200000002980232,A,0.209999993443489,A,2021/12/31 00:00:00+00,70.0686594098357
308,005P112730i,0,0.430000007152557,N,2022/02/05 00:00:00+00,0,A,0.430000007152557,A,2021/12/31 00:00:00+00,2195.69789366625
309,005LX25766d,0,0.200000002980232,N,2022/02/05 00:00:00+00,0,A,0.200000002980232,A,2021/12/31 00:00:00+00,1016.01882422513
310,005R112372i,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,612.406569354642
311,005LX25698i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1050.79880455322
312,005LX25621i,0,0.0399999991059303,Y,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,231.181682091938
313,005LX25621d,0,0.0399999991059303,Y,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,240.854120284106
314,005LX25482d,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,325.298647640728
315,005LX25297i,0,0.0199999995529652,N,2022/02/05 00:00:00+00,0,A,0.0199999995529652,A,2021/12/31 00:00:00+00,122.187650028559
316,005LX25297d,0,0.0199999995529652,N,2022/02/05 00:00:00+00,0,A,0.0199999995529652,A,2021/12/31 00:00:00+00,122.187650028559
317,005P100917i,0,0.360000014305115,N,2022/02/05 00:00:00+00,0,A,0.360000014305115,A,2021/12/31 00:00:00+00,1943.28760991073
318,005LX25073i,0,0.0299999993294477,N,2022/02/05 00:00:00+00,0,A,0.0299999993294477,A,2021/12/31 00:00:00+00,145.0344938874
319,005LX24286d,0,0.0799999982118607,N,2022/02/05 00:00:00+00,0,A,0.0799999982118607,A,2021/12/31 00:00:00+00,438.125920056527
320,005LX24093i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,726.504508535731
321,005LX24093d,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,726.504508535731
322,005LX23639i,0,0.129999995231628,N,2022/02/05 00:00:00+00,0,A,0.129999995231628,A,2021/12/31 00:00:00+00,673.81830474757
323,005LX23283i,0,0.100000001490116,N,2022/02/05 00:00:00+00,0,A,0.100000001490116,A,2021/12/31 00:00:00+00,548.05811077678
324,005LX23121i,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,856.094383325881
325,005R217843i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,531.585186093586
326,005LX23121d,0,0.159999996423721,N,2022/02/05 00:00:00+00,0,A,0.159999996423721,A,2021/12/31 00:00:00+00,856.094383325881
327,005LX22887d,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1737.86339919247
328,005P116639i,0,0.569999992847443,N,2022/02/05 00:00:00+00,0,A,0.569999992847443,A,2021/12/31 00:00:00+00,2919.44347111129
329,005R116596i,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,922.646988647294
330,005LX22639i,0,0.0700000002980232,N,2022/02/05 00:00:00+00,0,A,0.0700000002980232,A,2021/12/31 00:00:00+00,409.120266489843
331,005P110894i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1595.94104832096
332,005LX22514i,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,745.145993125762
333,005LX22514d,0,0.140000000596046,N,2022/02/05 00:00:00+00,0,A,0.140000000596046,A,2021/12/31 00:00:00+00,745.145993125762
334,005LX22395d,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,728.818941342836
335,005R105024i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2229.20033156059
336,005P100504i,0,0.379999995231628,N,2022/02/05 00:00:00+00,0,A,0.379999995231628,A,2021/12/31 00:00:00+00,2087.98009228398
337,005R106375i,0,0.340000003576279,N,2022/02/05 00:00:00+00,0,A,0.340000003576279,A,2021/12/31 00:00:00+00,1756.82478842315
338,005LX22107d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,622.390712822678
339,005P122742i,0,0.300000011920929,N,2022/02/05 00:00:00+00,0,A,0.300000011920929,A,2021/12/31 00:00:00+00,1691.57258355295
340,005Q116567i,0,0.280000001192093,N,2022/02/05 00:00:00+00,0,A,0.280000001192093,A,2021/12/31 00:00:00+00,1499.19990922537
341,005LX21856i,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,965.576242148695
342,005Q125667i,0,0.439999997615814,N,2022/02/05 00:00:00+00,0,A,0.439999997615814,A,2021/12/31 00:00:00+00,2345.19011274055
343,005R107513i,0,0.419999986886978,N,2022/02/05 00:00:00+00,0,A,0.419999986886978,A,2021/12/31 00:00:00+00,2190.30946901576
344,005P110342i,0,0.239999994635582,N,2022/02/05 00:00:00+00,0,A,0.239999994635582,A,2021/12/31 00:00:00+00,1295.23571586288
345,005LX21856d,0,0.180000007152557,N,2022/02/05 00:00:00+00,0,A,0.180000007152557,A,2021/12/31 00:00:00+00,965.576242148695
346,005R101458i,0,0.400000005960464,N,2022/02/05 00:00:00+00,0,A,0.400000005960464,A,2021/12/31 00:00:00+00,2113.60101936926
347,005LX21504d,0,0.119999997317791,N,2022/02/05 00:00:00+00,0,A,0.119999997317791,A,2021/12/31 00:00:00+00,667.93362061873
348,005LX21266i,0,0.0900000035762787,N,2022/02/05 00:00:00+00,0,A,0.0900000035762787,A,2021/12/31 00:00:00+00,503.280457907156
349,005LX21031i,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,929.776090516254
350,005LX21031d,0,0.170000001788139,N,2022/02/05 00:00:00+00,0,A,0.170000001788139,A,2021/12/31 00:00:00+00,929.776090516254
351,005Q106140i,0,0.5,N,2022/02/05 00:00:00+00,0,A,0.5,A,2021/12/31 00:00:00+00,2603.03179907136
352,005LX20867i,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,215.856537031959
353,005Q118687i,0,0.409999996423721,N,2022/02/05 00:00:00+00,0,A,0.409999996423721,A,2021/12/31 00:00:00+00,2193.57447728566
354,005Q515125i,0,0.25,N,2022/02/05 00:00:00+00,0,A,0.25,A,2021/12/31 00:00:00+00,1378.83244076268
355,005LX20867d,0,0.0399999991059303,N,2022/02/05 00:00:00+00,0,A,0.0399999991059303,A,2021/12/31 00:00:00+00,215.856537031959
356,005P117188Ri,0,0.540000021457672,N,2022/02/05 00:00:00+00,0,A,0.540000021457672,A,2021/12/31 00:00:00+00,2813.79012833382
357,005LX20247i,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1208.24341633717
358,005LX20247d,0,0.230000004172325,N,2022/02/05 00:00:00+00,0,A,0.230000004172325,A,2021/12/31 00:00:00+00,1208.24341633717
359,005LX20078i,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,538.174457788392
360,005LX20078d,0,0.109999999403954,N,2022/02/05 00:00:00+00,0,A,0.109999999403954,A,2021/12/31 00:00:00+00,538.174457788392
361,005Q517768i,0,0.189999997615814,N,2022/02/05 00:00:00+00,0,A,0.189999997615814,A,2021/12/31 00:00:00+00,1251.1290468599
