gas_key,gas_name_x,gas_lat,gas_long,attr_cnt_1mile_x,attr_cnt_5mile_x,attr_name_x,attr_lat_x,attr_long_x,distance_to_nearest_attr_x,crime_coord_x,crime_county_x,crime_population_x,violent_crime_x,murder_nonnegligent_manslaughter_x,Rape1_x,Robbery_x,aggravated_assault_x,property_crime_x,Burglary_x,larceny_theft_x,motor_vehicle_theft_x,Arson_x,total_crime_x,exit_name_x,exit_lat_x,exit_long_x,distance_to_nearest_exit_x,exit_x,num_EV_in_2_miles_of_gas_x,num_EV_in_5_miles_of_gas_x,num_EV_in_10_miles_of_gas_x,num_EV_in_20_miles_of_gas_x,num_EV_in_50_miles_of_gas_x,Closest_EV_Station_name_x,Closest_EV_Station_lat_x,Closest_EV_Station_long_x,distance_to_closest_ev_station_x,nri_geoid_x,nri_county_x,nri_population_x,nri_build_value_x,nri_agri_value_x,nri_area_x,nri_risk_score_x,nri_risk_rating_x,nri_intpt_lat_x,nri_intpt_long_x,nri_zipcode_x,census_tract_area_x,census_tract_category_x,traff_cnt_10m_avg_x,traff_cnt_10m_max_x,traff_cnt_5m_avg_x,traff_cnt_5m_max_x,num_ev_2_charger_cnt_5mile,num_ev_fast_charger_cnt_5mile
1311,Tulalip Tribes,48.0538162,-122.1883356,0,1,Abby Lola Bertain Memorial Wishing Well,48.0089435,-122.1157481,4.5725,"48.0538162,-122.18833555",Snohomish,427282,940,9,141,219,571,11159,1446,8125,1588,35,24233,199,48.0557297,-122.1847277,0.2129,I5,2,9,26,99,500,NE STATION NW STATION,48.052641,-122.189422,0.0956,53061940001,Snohomish,6462,610316000,1834429.515,19.48118491,34.20223158,Relatively High,48.0752244,-122.2219406,98271,0.006683755,1,30925.0211,182000,40245.16129,143000,26,5
1313,USA Gasoline,46.99954836,-122.9169311,0,0,,,,,"46.9995483550283,-122.916931082065",Thurston,140883,467,2,70,110,285,4356,563,3373,420,17,9663,102,46.9966991,-122.9139765,0.2414,I5,5,42,54,63,379,Tumwater - Shell Station & Deli Mart,46.993562,-122.908122,0.5867,53067010920,Thurston,4122,445299000,139290.5709,3.568790207,24.8994816,Relatively High,46.9974794,-122.9373651,98501,0.001102665,2,30921.65605,133000,31870.39604,133000,65,34
1314,Valero,48.4001932,-122.3322557,1,1,Skagit County Fairgrounds,48.4081452,-122.3401183,0.658,"48.4001932,-122.33225565",Skagit,75160,105,2,24,28,51,2343,278,1892,173,7,4903,225,48.4037241,-122.330937,0.2516,I5,3,14,16,36,285,IBEW Local 191,48.399012,-122.333583,0.1019,53057952600,Skagit,3821,440632000,4995570.341,6.549787996,25.81569494,Relatively High,48.4048148,-122.3405544,98273,0.002190669,2,20843.66197,72000,22917.94872,72000,24,5
1315,Valero,47.53668325,-122.2705044,0,1,Seattle Escape Games,47.5570432,-122.338531,3.4743,"47.5366832505788,-122.27050442409",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,161,47.5421855,-122.3038874,1.6046,I90,4,55,500,500,500,King Plaza,47.53846,-122.28305,0.5986,53033011102,King,4419,468409000,0,0.503178165,39.12656844,Very High,47.5424632,-122.2604403,98118,0.000291307,2,46261.68,240000,54438.23529,240000,127,31
1317,Wallingford Shell,47.66154813,-122.3267467,1,19,Three Brick Monoliths,47.6562225,-122.309832,0.8699,"47.6615481316363,-122.32674667156",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6583538,-122.3219783,0.3133,I5,34,284,500,500,500,Bedrooms & More,47.66159,-122.324877,0.0872,53033005201,,,,,,,,,,,9.22E-05,2,49063.1,240000,49746.375,201000,628,102
1323,,47.71811435,-117.3949147,0,0,,,,,"47.71811435,-117.3949147",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 A,47.6539714,-117.3873932,4.4506,I90,5,32,55,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,0.822,53063011204,,,,,,,,,,,0.000154857,2,24617.6378,122000,25015.08772,122000,65,3
1324,,47.6623704,-122.349873,1,18,Historic Carousel,47.6701584,-122.3521552,0.5491,"47.6623704007859,-122.349872975396",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.6583538,-122.3219783,1.3289,I90,23,280,500,500,500,DC CORRIDOR WOODLAND ZOO DC,47.66547,-122.350292,0.2153,53033004901,,,,,,,,,,,5.95E-05,2,49277.14612,240000,50915.92105,201000,624,102
1326,,47.70081745,-117.3946452,0,0,,,,,"47.70081745,-117.39464515",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 A,47.6539714,-117.3873932,3.2579,I90,3,33,56,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,1.2923,53063000302,,,,,,,,,,,0.00011562,2,24499.92157,122000,29320.32258,122000,67,4
1327,,47.62019675,-117.4017234,0,0,,,,,"47.62019675,-117.4017234",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282,47.6520627,-117.4029572,2.2049,I90,1,30,55,69,75,Washington Trust Bank,47.625992,-117.401065,0.402,53063004400,Spokane,4318,493190000,208.3246779,0.786965838,11.98855191,Very Low,47.6210063,-117.3932696,99203,0.000246741,2,26253,122000,29108.62069,122000,62,3
1328,,47.65461535,-117.4336137,0,0,,,,,"47.65461535,-117.4336137",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,0.4693,I90,19,32,56,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.1297,53063003602,,,,,,,,,,,0.00011758,2,24702.76,122000,29074.38017,122000,70,2
1329,,47.736369,-117.3946998,0,0,,,,,"47.736369,-117.3946998",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,,,,,I90,4,16,46,69,74,Wendle Nissan,47.739021,-117.409937,0.7322,53063011203,,,,,,,,,,,0.001642069,2,25261.16667,122000,16141.81818,46000,32,1
1330,,46.58488145,-120.4772048,1,1,Yakima Ice Rink,46.5964985,-120.4801896,0.816,"46.58488145,-120.4772048",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,34,46.5896995,-120.4748024,0.3523,I82,6,7,13,16,29,Valley Nissan,46.590246,-120.500687,1.1763,53077001502,Yakima,2804,159389000,0,0.650813531,18.68608651,Relatively Moderate,46.5815704,-120.4858654,98902,0.000204996,2,14195.03356,51000,15926.88679,51000,11,13
1337,,47.65484625,-117.4107715,0,0,,,,,"47.6548462502035,-117.410771525081",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,281,47.6526577,-117.4158314,0.2802,I90,22,31,57,69,75,Sacred Heart Hospital,47.649276,-117.411477,0.3867,53063014500,Spokane,2104,1026375000,830.4604201,3.040994951,14.88464496,Relatively Low,47.6619878,-117.373987,99202,0.000951594,2,25186.90763,122000,29090.90909,122000,67,3
1338,,47.6282401,-122.154312,0,2,Microsoft Visitor Center,47.6426765,-122.1367218,1.292,"47.628240099993,-122.154312000733",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,13 B,47.6231255,-122.1888613,1.649,I90,74,218,500,500,500,JLR BELLEVUE SHOP 01,47.627472,-122.155871,0.09,53033023702,,,,,,,,,,,0.000421805,2,49638.22785,240000,44854.29379,185000,440,36
1340,,47.77725845,-122.3081065,0,0,,,,,"47.7772584497518,-122.308106450921",King,1868675,6725,53,729,2217,3726,68000,11346,48272,8382,193,149643,,47.778466,-122.3172563,0.4334,I5,8,55,187,500,500,MOUNTLAKE EVCS STATION1,47.787897,-122.311661,0.7542,53033020402,King,5368,514754000,0,1.075762798,30.94248923,Relatively High,47.7695042,-122.2970351,98155,0.000337665,2,41453.60417,199000,39977,199000,99,35
1341,,47.66812285,-117.4430779,0,0,,,,,"47.6681228491377,-117.443077924092",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280,47.6497948,-117.4432632,1.2678,I90,18,32,54,69,75,Kendall Yards,47.662679,-117.431811,0.646,53063002300,Spokane,5073,338183000,580.0269444,0.972709085,15.19672513,Relatively Low,47.6668625,-117.4498224,99201,0.000327237,2,24223.68,122000,29443.69748,122000,70,2
1342,,47.6704228,-117.2400988,1,2,Vercler Castle,47.6660716,-117.2339144,0.4166,"47.6704228,-117.24009875",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,289,47.6742513,-117.2333119,0.4124,I90,3,10,48,68,74,Montgomery East Commercial Center - Tesla Destination,47.677198,-117.248519,0.6111,53063011900,Spokane,4352,386894000,140.3789733,1.189467906,12.52556503,Relatively Low,47.6656024,-117.2506134,99206,0.000370313,2,26367.6,122000,27201.46341,121000,16,10
1343,,47.72970905,-117.4109221,0,0,,,,,"47.72970905,-117.41092205",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,,,,,I90,4,25,53,69,74,Wendle Nissan,47.739021,-117.409937,0.6457,53063011102,Spokane,3768,423902000,278.5359317,0.923177604,15.13914309,Relatively Low,47.7387511,-117.4024276,99218,0.000286441,2,25125.12397,122000,17260.54795,46000,52,3
1344,,47.6790002,-117.2939375,0,1,Vercler Castle,47.6660716,-117.2339144,2.9352,"47.6790002,-117.2939375",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,287,47.6723424,-117.2913517,0.476,I90,1,13,51,69,74,Dave Smith Nissan - Spokane,47.657264,-117.312518,1.7348,53063011500,Spokane,1456,105457000,0,0.415230693,11.31107894,Very Low,47.6868207,-117.2980923,99212,0.000134015,2,25688.25397,122000,28619.42308,122000,24,9
1345,,47.66587735,-117.4116218,0,0,,,,,"47.66587735,-117.4116218",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,281,47.6526577,-117.4158314,0.9352,I90,21,31,57,69,75,Oxford Suites Spokane - Tesla Destination,47.663441,-117.412777,0.1769,53063002400,Spokane,2484,684528000,916.4807259,0.808072104,16.87374969,Relatively Low,47.6667098,-117.4230915,99201,0.000259564,2,24562.85714,122000,29786.82171,122000,67,3
1347,,47.6180914,-117.4321903,0,0,,,,,"47.6180914,-117.4321903",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,279,47.645351,-117.4540747,2.1438,I90,1,27,53,69,75,Washington Trust Bank,47.625992,-117.401065,1.5506,53063003900,Spokane,2043,246466000,3385.104793,3.477918013,13.34462108,Relatively Low,47.6180704,-117.4264481,99203,0.001050674,2,25759.67742,122000,29714.81481,122000,56,2
1348,,47.6698344,-117.2819404,0,1,Vercler Castle,47.6660716,-117.2339144,2.2522,"47.6698344,-117.2819404",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,287,47.6745724,-117.2768355,0.4049,I90,2,14,51,69,74,Montgomery East Commercial Center - Tesla Destination,47.677198,-117.248519,1.6379,53063012000,Spokane,3973,441729000,139.1792486,1.224502802,14.21222318,Relatively Low,47.6658881,-117.2719325,99212,0.000380862,2,25772.92683,122000,31029.68421,122000,26,9
1349,,47.67871525,-117.3885193,0,0,,,,,"47.67871525,-117.3885193",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 A,47.6539714,-117.3873932,1.7123,I90,15,33,58,69,74,Avista Corp,47.673347,-117.388933,0.3718,53063001800,Spokane,2762,264707000,140.0455176,0.618221117,15.25427816,Relatively Low,47.6791825,-117.3847468,99207,0.000202317,2,24785.52529,122000,30867.22222,122000,69,3
1350,,47.67593145,-117.3968853,0,0,,,,,"47.67593145,-117.39688525",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 A,47.6539714,-117.3873932,1.582,I90,23,34,58,69,74,Avista Corp,47.673347,-117.388933,0.4113,53063002501,,,,,,,,,,,0.000149224,2,24106.71698,122000,30343.62205,122000,72,3
1351,,47.6424793,-117.5775166,0,0,,,,,"47.6424793,-117.5775166",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,272,47.5941583,-117.5620265,3.4195,I90,5,18,45,61,75,STCU Airway Heights,47.642243,-117.561147,0.7631,53063010401,Spokane,6246,430725000,175506.5194,10.88503083,14.29381444,Relatively Low,47.6411651,-117.5927146,99001,0.003571618,1,23572.01258,122000,18482.5,49000,32,9
1354,,47.6858837,-117.365435,0,0,,,,,"47.6858837,-117.36543495",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,283 A,47.6540505,-117.3696848,2.2108,I90,7,33,58,69,74,Spokane Community College 2,47.675767,-117.361847,0.7194,53063001600,Spokane,3738,302697000,1191.917446,0.811816135,14.54169666,Relatively Low,47.6923843,-117.3711367,99207,0.000254312,2,24921.09804,122000,30574.7541,122000,69,3
1355,,47.69548205,-117.2027989,0,2,Vercler Castle,47.6660716,-117.2339144,2.4976,"47.69548205,-117.20279885",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,291 A,47.6714007,-117.2070129,1.6772,I90,2,14,29,68,74,Pinecroft Rivers Edge,47.68768,-117.22993,1.3737,53063011400,Spokane,5473,921425000,339038.9092,9.113743887,14.70020758,Relatively Low,47.6963573,-117.2102305,99216,0.002844771,1,27084.88764,122000,28749.56522,106000,20,24
1356,,47.6741318,-117.1117147,0,1,Evergreen Railroad Modelers,47.6596042,-117.1597741,2.4539,"47.6741318,-117.1117147",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,296,47.6686232,-117.1163505,0.438,I90,8,12,16,54,74,Tesla Liberty Lake - Tesla Supercharger,47.673788,-117.113631,0.0924,53063013101,,,,,,,,,,,0.001024704,2,28199.15789,106000,26011.11111,94000,17,24
1357,,47.6529855,-117.1963415,0,2,Evergreen Railroad Modelers,47.6596042,-117.1597741,1.7642,"47.6529855000098,-117.19634154943",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,291,47.6662231,-117.1812454,1.1546,I90,4,15,28,68,74,"Walmart 2539 - Spokane Valley, WA",47.665596,-117.190123,0.9191,53063013003,,,,,,,,,,,0.000832166,2,29599.44444,122000,28437.42857,106000,22,24
1358,,47.6535015,-117.3755272,0,0,,,,,"47.6535015001693,-117.375527212014",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,283 A,47.6540505,-117.3696848,0.2749,I90,15,31,60,69,74,SCAFCO Steel Stud Co,47.658731,-117.369055,0.4709,53063003000,Spokane,2759,156772000,70.66960149,0.548554417,13.02331837,Relatively Low,47.6507151,-117.3722274,99202,0.00017029,2,24982.57813,122000,31456.25,122000,67,3
1359,,47.6459478,-117.4346928,0,0,,,,,"47.6459478000332,-117.434692848276",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280,47.6497948,-117.4432632,0.4799,I90,15,36,55,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.7051,53063004002,,,,,,,,,,,9.87E-05,2,24838.07377,122000,29557.62712,122000,78,2
1360,,47.7005462,-117.4266909,0,0,,,,,"47.7005462,-117.4266909",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,3.31,I90,3,33,54,69,74,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,0.0523,53063001200,Spokane,2216,184319000,0,0.386287715,12.03578452,Very Low,47.6950551,-117.431158,99205,0.000121389,2,24643.69478,122000,29177.24771,122000,68,3
1361,,47.71564535,-117.4407001,0,0,,,,,"47.71564535,-117.44070005",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,4.4213,I90,2,30,52,69,74,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,1.2551,53063000800,Spokane,4776,558209000,1613.356363,1.378813485,13.41812,Relatively Low,47.7204887,-117.4626406,99205,0.000443154,2,24633.53191,122000,23790.92784,111000,61,3
1362,,47.7177457,-117.4833229,0,0,,,,,"47.7177457,-117.48332285",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,,,,,I90,0,14,53,69,75,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,2.9373,53063010601,Spokane,3490,396553000,839.965492,2.897150334,12.20756514,Very Low,47.7314602,-117.5056641,99218,0.000966369,2,23652.68722,122000,23246.66667,46000,35,1
1365,,47.65705535,-117.3571587,0,0,,,,,"47.65705535,-117.35715865",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,283 B,47.6539055,-117.3666861,0.4945,I90,6,29,59,69,74,SCAFCO Steel Stud Co,47.658731,-117.369055,0.5662,53063014500,Spokane,2104,1026375000,830.4604201,3.040994951,14.88464496,Relatively Low,47.6619878,-117.373987,99202,0.000951594,2,25336.96,122000,32587.56522,122000,60,3
1366,,47.6536931,-117.4262019,0,0,,,,,"47.6536931034129,-117.426201934854",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,0.1248,I90,19,31,56,69,75,Steam Plant Grill,47.654998,-117.425025,0.1056,53063003500,Spokane,2604,1170074000,425.4098397,0.628609963,17.26103832,Relatively Low,47.6575712,-117.4215755,99201,0.000206359,2,24966.58635,122000,29529.6875,122000,67,2
1367,,47.70038725,-117.4115464,0,0,,,,,"47.70038725,-117.4115464",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,281,47.6526577,-117.4158314,3.3075,I90,3,32,55,69,74,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,0.6532,53063001300,Spokane,3443,332650000,142.7550133,0.6090566,12.69553634,Relatively Low,47.6942589,-117.4183333,99205,0.000188939,2,25385.69106,122000,30465.08772,122000,65,3
1368,,47.29783535,-117.9733205,0,0,,,,,"47.29783535,-117.97332045",Lincoln,,,,,,,,,,,,,245,47.3065209,-117.9764083,0.618,I90,1,1,1,2,77,1st St Parking Lot,47.3001162,-117.9761127,0.2051,53043960400,Lincoln,2998,397157000,58348956.51,1026.650949,20.84089746,Relatively Moderate,47.397694,-118.3662834,99134,0.318244384,0,6056.818182,21000,5735,21000,0,1
1369,,47.66644355,-117.19614,0,2,Evergreen Railroad Modelers,47.6596042,-117.1597741,1.7589,"47.66644355,-117.19613995",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,291 A,47.6714007,-117.2070129,0.6116,I90,4,15,28,68,74,"Walmart 2539 - Spokane Valley, WA",47.665596,-117.190123,0.2864,53063013002,,,,,,,,,,,0.000259987,2,28286.35762,122000,28437.42857,106000,22,24
1370,,47.6646347,-117.3259912,0,1,Vercler Castle,47.6660716,-117.2339144,4.2904,"47.6646346999571,-117.325991249816",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,285,47.6562569,-117.3227278,0.5991,I90,4,29,48,69,74,Dave Smith Nissan - Spokane,47.657264,-117.312518,0.8087,53063012200,Spokane,2369,648017000,43464.96667,3.966593414,13.19609058,Relatively Low,47.6738991,-117.3149784,99212,0.001256474,2,25670.07813,122000,32946.19469,122000,56,3
1371,,47.64350715,-117.5706022,0,0,,,,,"47.6435071475411,-117.570602171896",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,272,47.5941583,-117.5620265,3.4368,I90,14,18,48,62,75,STCU Airway Heights,47.642243,-117.561147,0.4492,53063010401,Spokane,6246,430725000,175506.5194,10.88503083,14.29381444,Relatively Low,47.6411651,-117.5927146,99001,0.003571618,1,23908.84146,122000,19596.13636,86000,32,9
1374,,47.7151673,-117.3843442,0,0,,,,,"47.7151673,-117.3843442",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 B,47.6539797,-117.384631,4.2324,I90,1,32,57,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,1.2915,53063011204,,,,,,,,,,,0.000154857,2,24380.31373,122000,26351.74603,122000,65,3
1375,,47.7004176,-117.448746,0,0,,,,,"47.7004176,-117.448746",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,3.4951,I90,3,31,54,69,75,Washington State Department of Ecology - Public Parking Lot,47.700624,-117.425573,1.0788,53063001100,Spokane,3278,320040000,773.5557995,0.889014527,12.79103928,Relatively Low,47.6930083,-117.4451693,99205,0.000275113,2,24164.40816,122000,29911.98113,122000,66,2
1377,,46.40455615,-120.2766847,0,0,,,,,"46.4045561500246,-120.276684716256",Yakima,149495,531,11,58,123,339,4736,694,3289,753,17,10551,52,46.4023596,-120.2723381,0.257,I82,2,2,5,14,38,CITY OF ZILLAH P&R SOUTH,46.405006,-120.270737,0.2854,53077002201,,,,,,,,,,,0.007168527,1,10335.48387,29000,11030.55556,29000,4,0
1382,,47.65332585,-117.4352164,0,0,,,,,"47.6533258491718,-117.435216359392",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280,47.6497948,-117.4432632,0.4475,I90,18,33,56,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.2457,53063003602,,,,,,,,,,,0.00011758,2,24857.5102,122000,29074.38017,122000,72,2
1383,,47.67792865,-117.4264223,0,0,,,,,"47.67792865,-117.4264223",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 A,47.6527298,-117.4239379,1.7469,I90,22,33,56,69,75,Spokane City Credit Union,47.675571,-117.426269,0.1632,53063001900,Spokane,3527,336200000,0,0.650288046,13.19096104,Relatively Low,47.6814745,-117.4191814,99205,0.000201282,2,24678.57708,122000,29075.39683,122000,70,2
1384,,47.6882861,-117.3953771,0,0,,,,,"47.6882861,-117.3953771",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282 A,47.6539714,-117.3873932,2.4025,I90,13,33,56,69,74,Avista Corp,47.673347,-117.388933,1.076,53063001400,Spokane,6244,504265000,74.60262568,1.01060268,14.42672106,Relatively Low,47.6909025,-117.4033144,99207,0.000312391,2,24583.90625,122000,31047.74194,122000,69,3
1385,,47.7153414,-117.4215101,0,0,,,,,"47.7153414,-117.42151005",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280 B,47.6527627,-117.4194494,4.3297,I90,4,31,53,69,74,WSECU N.DIVISION #01,47.71535,-117.412094,0.4382,53063011000,Spokane,3583,361163000,0,0.757066871,13.72129636,Relatively Low,47.7209866,-117.4237839,99218,0.000234332,2,25007.80083,122000,25196.69565,122000,63,3
1386,,47.6176133,-117.2502206,0,1,Vercler Castle,47.6660716,-117.2339144,3.437,"47.6176132998867,-117.250220630939",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,289,47.6745425,-117.2573388,3.9518,I90,1,7,43,68,74,STCU Valley,47.628186,-117.227256,1.2966,53063012401,Spokane,4129,460535000,28890.66846,5.928212425,12.9489262,Relatively Low,47.624773,-117.2771365,99206,0.00205202,2,28680.81967,122000,29315.9375,121000,12,9
1387,,47.67139085,-117.2392955,1,2,Vercler Castle,47.6660716,-117.2339144,0.4452,"47.6713908500891,-117.239295457061",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,289,47.6742513,-117.2333119,0.3418,I90,3,9,48,68,74,Montgomery East Commercial Center - Tesla Destination,47.677198,-117.248519,0.5881,53063011800,Spokane,5018,600756000,0,1.100589543,15.83410919,Relatively Low,47.6652828,-117.2296411,99037,0.000341129,2,26543.09417,122000,27762.75,121000,14,10
1388,,47.6548082,-117.4002702,0,0,,,,,"47.6548082,-117.40027015",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,282,47.6520627,-117.4029572,0.2275,I90,23,31,58,69,75,WSU-Riverpoint,47.661965,-117.405181,0.5454,53063014500,Spokane,2104,1026375000,830.4604201,3.040994951,14.88464496,Relatively Low,47.6619878,-117.373987,99202,0.000951594,2,24787.55906,122000,30221.77419,122000,67,3
1389,,47.65380776,-117.4358922,0,0,,,,,"47.653807759868,-117.435892226314",Spokane,354635,1905,7,292,405,1201,18291,2362,14228,1701,51,40443,280,47.6497948,-117.4432632,0.4416,I90,19,33,56,69,75,4DEGREES STATION 1,47.65593,-117.43163,0.247,53063003602,,,,,,,,,,,0.00011758,2,24870.28455,122000,29290,122000,72,2
